,ID,Description,Publish Date,Last Modified Date,cvssV2_baseScore,cvssV2_exploitabilityScore,cvssV2_impactScore,reference_cnt,exploit_db_flag
2523,CVE-2018-7185,"The protocol engine in ntp 4.2.6 before 4.2.8p11 allows a remote attackers to cause a denial of service (disruption) by continually sending a packet with a zero-origin timestamp and source IP address of the ""other side"" of an interleaved association causing the victim ntpd to reset its association.",2018-03-06,2018-03-29,5.0,10.0,2.9,6,0
2524,CVE-2018-7186,"Leptonica before 1.75.3 does not limit the number of characters in a %s format argument to fscanf or sscanf, which allows remote attackers to cause a denial of service (stack-based buffer overflow) or possibly have unspecified other impact via a long string, as demonstrated by the gplotRead and ptaReadStream functions.",2018-02-16,2018-03-14,7.5,10.0,6.4,4,0
2525,CVE-2018-7187,"The ""go get"" implementation in Go 1.9.4, when the -insecure command-line option is used, does not validate the import path (get/vcs.go only checks for ""://"" anywhere in the string), which allows remote attackers to execute arbitrary OS commands via a crafted web site.",2018-02-16,2018-03-13,9.3,8.6,10.0,2,0
2526,CVE-2018-7188,"An XSS vulnerability (via an SVG image) in Tiki before 18 allows an authenticated user to gain administrator privileges if an administrator opens a wiki page with a malicious SVG image, related to lib/filegals/filegallib.php.",2018-02-16,2018-03-13,3.5,6.8,2.9,2,0
2527,CVE-2018-7192,"Cross-site scripting (XSS) vulnerability in /ajax.php/form/help-topic in Enhancesoft osTicket before 1.10.2 allows remote attackers to inject arbitrary web script or HTML via the ""message"" parameter.",2018-03-27,2018-04-17,4.3,8.6,2.9,1,0
2528,CVE-2018-7193,"Cross-site scripting (XSS) vulnerability in /scp/directory.php in Enhancesoft osTicket before 1.10.2 allows remote attackers to inject arbitrary web script or HTML via the ""order"" parameter.",2018-03-27,2018-04-17,4.3,8.6,2.9,1,0
2529,CVE-2018-7194,Integer format vulnerability in the ticket number generator in Enhancesoft osTicket before 1.10.2 allows remote attackers to cause a denial-of-service (preventing the creation of new tickets) via a large number of digits in the ticket number format setting.,2018-03-27,2018-04-17,4.0,8.0,2.9,1,0
2530,CVE-2018-7195,Enhancesoft osTicket before 1.10.2 allows remote attackers to reset arbitrary passwords (when an associated e-mail address is known) by leveraging guest access and guessing a 6-digit number.,2018-03-27,2018-04-17,4.3,8.6,2.9,1,0
2531,CVE-2018-7196,"Cross-site scripting (XSS) vulnerability in /scp/index.php in Enhancesoft osTicket before 1.10.2 allows remote attackers to inject arbitrary web script or HTML via the ""sort"" parameter.",2018-03-27,2018-04-17,4.3,8.6,2.9,1,0
2532,CVE-2018-7197,An issue was discovered in Pluck through 4.7.4. A stored cross-site scripting (XSS) vulnerability allows remote unauthenticated users to inject arbitrary web script or HTML into admin/blog Reaction Comments via a crafted URL.,2018-02-18,2018-03-05,4.3,8.6,2.9,1,0
2533,CVE-2018-7198,October CMS through 1.0.431 allows XSS by entering HTML on the Add Posts page.,2018-02-18,2018-03-05,4.3,8.6,2.9,2,1
2534,CVE-2018-7203,Cross-site scripting (XSS) vulnerability in Twonky Server 7.0.11 through 8.5 allows remote attackers to inject arbitrary web script or HTML via the friendlyname parameter to rpc/set_all.,2018-03-30,2018-04-19,4.3,8.6,2.9,2,1
2535,CVE-2018-7204,"inc/logger.php in the Giribaz File Manager plugin before 5.0.2 for WordPress logged activity related to the plugin in /wp-content/uploads/file-manager/log.txt. If a user edits the wp-config.php file using this plugin, the wp-config.php contents get added to log.txt, which is not protected and contains database credentials, salts, etc. These files have been indexed by Google and a simple dork will find affected sites.",2018-03-07,2018-03-29,5.0,10.0,2.9,3,0
2536,CVE-2018-7205,"** DISPUTED ** Reflected Cross-Site Scripting vulnerability in ""Design"" on ""Edit device layout"" in Kentico 9 through 11 allows remote attackers to execute malicious JavaScript via a malicious devicename parameter in a link that is entered via the ""Pages -> Edit template properties -> Device Layouts -> Create device layout (and edit created device layout) -> Design"" screens.  NOTE: the vendor has responded that there is intended functionality for authorized users to edit and update ascx code layout.",2018-02-20,2018-03-19,3.5,6.8,2.9,1,0
2537,CVE-2018-7206,"An issue was discovered in Project Jupyter JupyterHub OAuthenticator 0.6.x before 0.6.2 and 0.7.x before 0.7.3. When using JupyterHub with GitLab group whitelisting for access control, group membership was not checked correctly, allowing members not in the whitelisted groups to create accounts on the Hub. (Users were not allowed to access other users' accounts, but could create their own accounts on the Hub linked to their GitLab account. GitLab authentication not using gitlab_group_whitelist is unaffected. No other Authenticators are affected.)",2018-02-18,2018-03-21,6.5,8.0,6.4,3,0
2538,CVE-2018-7207,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: none.  Reason: This candidate was withdrawn by its CNA.  Further investigation showed that it was not a security issue.  Notes: none.,2018-02-18,2018-02-20,NaN,NaN,NaN,0,0
2539,CVE-2018-7208,"In the coff_pointerize_aux function in coffgen.c in the Binary File Descriptor (BFD) library (aka libbfd), as distributed in GNU Binutils 2.30, an index is not validated, which allows remote attackers to cause a denial of service (segmentation fault) or possibly have unspecified other impact via a crafted file, as demonstrated by objcopy of a COFF object.",2018-02-18,2018-03-19,6.8,8.6,6.4,2,0
2540,CVE-2018-7209,"An issue was discovered in iDashboards 9.6b. It allows remote attackers to obtain sensitive information via a direct request for the idashboards/config.xml URI, as demonstrated by intranet URLs for reports.",2018-02-18,2018-03-12,5.0,10.0,2.9,1,0
2541,CVE-2018-7210,"An issue was discovered in iDashboards 9.6b. It allows remote attackers to obtain sensitive information via a direct request for the idb/config?CMD=installLicense URI, as demonstrated by intranet IP addresses and names of guest accounts.",2018-02-18,2018-03-14,5.0,10.0,2.9,1,0
2542,CVE-2018-7211,"An issue was discovered in iDashboards 9.6b. The SSO implementation is affected by a weak obfuscation library, allowing man-in-the-middle attackers to discover credentials.",2018-02-18,2018-03-14,4.3,8.6,2.9,1,0
2543,CVE-2018-7212,An issue was discovered in rack-protection/lib/rack/protection/path_traversal.rb in Sinatra 2.x before 2.0.1 on Windows. Path traversal is possible via backslash characters.,2018-02-18,2018-03-19,5.0,10.0,2.9,2,0
2544,CVE-2018-7213,"The Password Manager Extension in Abine Blur 7.8.242* before 7.8.2428 allows attackers to bypass the Multi-Factor Authentication and macOS disk-encryption protection mechanisms, and consequently exfiltrate secured data, because the right-click context menu is not secured.",2018-03-11,2018-04-09,5.0,10.0,2.9,2,0
2545,CVE-2018-7216,Cross-site request forgery (CSRF) vulnerability in esop/toolkit/profile/regData.do in Bravo Tejari Procurement Portal allows remote authenticated users to hijack the authentication of application users for requests that modify their personal data by leveraging lack of anti-CSRF tokens.,2018-02-18,2018-03-16,6.0,6.8,6.4,4,1
2546,CVE-2018-7217,"In Bravo Tejari Procurement Portal, uploaded files are not properly validated by the application either on the client or the server side. An attacker can take advantage of this vulnerability and upload malicious executable files to compromise the application, as demonstrated by an esop/evm/OPPreliminaryForms.do?formId=857 request.",2018-02-18,2018-03-18,6.5,8.0,6.4,2,0
2547,CVE-2018-7219,"application/admin/controller/Admin.php in NoneCms 1.3.0 has CSRF, as demonstrated by changing an admin password or adding an account via a public/index.php/admin/admin/edit.html request.",2018-02-19,2018-03-14,6.8,8.6,6.4,1,0
2548,CVE-2018-7225,"An issue was discovered in LibVNCServer through 0.9.11. rfbProcessClientNormalMessage() in rfbserver.c does not sanitize msg.cct.length, leading to access to uninitialized and potentially sensitive data or possibly unspecified other impact (e.g., an integer overflow) via specially crafted VNC packets.",2018-02-19,2018-04-12,7.5,10.0,6.4,6,0
2549,CVE-2018-7226,An issue was discovered in vcSetXCutTextProc() in VNConsole.c in LinuxVNC and VNCommand from the LibVNC/vncterm distribution through 0.9.10. Missing sanitization of the client-specified message length may cause integer overflow or possibly have unspecified other impact via a specially crafted VNC packet.,2018-02-19,2018-03-21,7.5,10.0,6.4,2,0
2550,CVE-2018-7227,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow retrieving of specially crafted URLs without authentication that can reveal sensitive information to an attacker.,2018-03-09,2018-03-27,5.0,10.0,2.9,1,0
2551,CVE-2018-7228,"A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated, remote attacker to bypass authentication and get the administrator privileges.",2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2552,CVE-2018-7229,"A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated, remote attacker to bypass authentication and gain administrator privileges because the use of hardcoded credentials.",2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2553,CVE-2018-7230,A XML external entity (XXE) vulnerability exists in the import.cgi of the web interface component of the Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67.,2018-03-09,2018-03-27,6.8,8.6,6.4,1,0
2554,CVE-2018-7231,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow execution of commands due to lack of validation of the shell meta characters with the value of 'system.opkg.remove'.,2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2555,CVE-2018-7232,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow execution of commands due to lack of validation of the shell meta characters with the value of 'network.ieee8021x.delete_certs'.,2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2556,CVE-2018-7233,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow execution of commands due to lack of validation of the shell meta characters with the value of 'model_name' or 'mac_address'.,2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2557,CVE-2018-7234,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow arbitrary system file download due to lack of validation of SSL certificate.,2018-03-09,2018-03-27,7.8,10.0,6.9,1,0
2558,CVE-2018-7235,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow arbitrary system file download due to lack of validation of the shell meta characters with the value of 'system.download.sd_file',2018-03-09,2018-03-27,7.8,10.0,6.9,1,0
2559,CVE-2018-7236,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could enable SSH service due to lack of authentication for /login/bin/set_param could enable SSH service.,2018-03-09,2018-03-27,5.8,8.6,4.9,1,0
2560,CVE-2018-7237,A vulnerability exists in Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow a remote attacker to delete arbitrary system file due to lack of validation of the /login/bin/set_param to the file name with the value of 'system.delete.sd_file',2018-03-09,2018-03-27,6.4,10.0,4.9,1,0
2561,CVE-2018-7238,"A buffer overflow vulnerability exist in the web-based GUI of Schneider Electric's Pelco Sarix Professional in all firmware versions prior to 3.29.67 which could allow an unauthenticated, remote attacker to execute arbitrary code.",2018-03-09,2018-03-27,7.5,10.0,6.4,1,0
2562,CVE-2018-7239,A DLL hijacking vulnerability exists in Schneider Electric's SoMove Software and associated DTM software components in all versions prior to 2.6.2 which could allow an attacker to execute arbitrary code.,2018-03-09,2018-03-26,6.8,8.6,6.4,3,0
2563,CVE-2018-7240,"A vulnerability exists in Schneider Electric's Modicon Quantum in all versions of the communication modules which could allow arbitrary code execution. An FTP command used to upgrade the firmware of the module can be misused to cause a denial of service, or in extreme cases, to load a malicious firmware.",2018-04-18,2018-04-21,NaN,NaN,NaN,3,0
2564,CVE-2018-7241,"Hard coded accounts exist in Schneider Electric's Modicon Premium, Modicon Quantum, Modicon M340, and BMXNOR0200 controlers in all versions of the communication modules.",2018-04-18,2018-04-21,NaN,NaN,NaN,3,0
2565,CVE-2018-7242,"Vulnerable hash algorithms exists in Schneider Electric's Modicon Premium, Modicon Quantum, Modicon M340, and BMXNOR0200 controlers in all versions of the communication modules. The algorithm used to encrypt the password is vulnerable to hash collision attacks.",2018-04-18,2018-04-21,NaN,NaN,NaN,3,0
2566,CVE-2018-7243,"An authorization bypass vulnerability exists In Schneider Electric's 66074 MGE Network Management Card Transverse installed in MGE UPS and MGE STS. The integrated web server (Port 80/443/TCP) of the affected devices could allow a remote attacker to get a full access to device, bypassing the authorization system.",2018-04-18,2018-04-18,NaN,NaN,NaN,1,0
2567,CVE-2018-7244,An information disclosure vulnerability exists In Schneider Electric's 66074 MGE Network Management Card Transverse installed in MGE UPS and MGE STS. The integrated web server (Port 80/443/TCP) of the affected devices could allow a remote attacker to obtain sensitive device information if network access was obtained.,2018-04-18,2018-04-18,NaN,NaN,NaN,1,0
2568,CVE-2018-7245,An improper authorization vulnerability exists In Schneider Electric's 66074 MGE Network Management Card Transverse installed in MGE UPS and MGE STS. The integrated web server (Port 80/443/TCP) of the affected devices could allow a remote attacker to change UPS control and shutdown parameters or other critical settings without authorization.,2018-04-18,2018-04-18,NaN,NaN,NaN,1,0
2569,CVE-2018-7246,"A cleartext transmission of sensitive information vulnerability exists in Schneider Electric's 66074 MGE Network Management Card Transverse installed in MGE UPS and MGE STS. he integrated web server (Port 80/443/TCP) of the affected devices could allow remote attackers to discover an administrative account. If default on device, it is not using a SSL in settings and if multiple request of the page ""Access Control"" (IP-address device/ups/pas_cont.htm) account data will be sent in cleartext",2018-04-18,2018-04-18,NaN,NaN,NaN,1,0
2570,CVE-2018-7247,"An issue was discovered in pixHtmlViewer in prog/htmlviewer.c in Leptonica before 1.75.3. Unsanitized input (rootname) can overflow a buffer, leading potentially to arbitrary code execution or possibly unspecified other impact.",2018-02-19,2018-03-14,7.5,10.0,6.4,1,0
2571,CVE-2018-7249,"An issue was discovered in secdrv.sys as shipped in Microsoft Windows Vista, Windows 7, Windows 8, and Windows 8.1 before KB3086255, and as shipped in Macrovision SafeDisc. Two carefully timed calls to IOCTL 0xCA002813 can cause a race condition that leads to a use-after-free. When exploited, an unprivileged attacker can run arbitrary code in the kernel.",2018-02-26,2018-03-22,6.9,3.4,10.0,1,0
2572,CVE-2018-7250,"An issue was discovered in secdrv.sys as shipped in Microsoft Windows Vista, Windows 7, Windows 8, and Windows 8.1 before KB3086255, and as shipped in Macrovision SafeDisc. An uninitialized kernel pool allocation in IOCTL 0xCA002813 allows a local unprivileged attacker to leak 16 bits of uninitialized kernel PagedPool data.",2018-02-26,2018-03-21,2.1,3.9,2.9,1,0
2573,CVE-2018-7251,"An issue was discovered in config/error.php in Anchor 0.12.3. The error log is exposed at an errors.log URI, and contains MySQL credentials if a MySQL error (such as ""Too many connections"") has occurred.",2018-02-19,2018-03-19,5.0,10.0,2.9,2,0
2574,CVE-2018-7253,The ParseDsdiffHeaderConfig function of the cli/dsdiff.c file of WavPack 5.1.0 allows a remote attacker to cause a denial-of-service (heap-based buffer over-read) or possibly overwrite the heap via a maliciously crafted DSDIFF file.,2018-02-19,2018-03-16,6.8,8.6,6.4,5,0
2575,CVE-2018-7254,"The ParseCaffHeaderConfig function of the cli/caff.c file of WavPack 5.1.0 allows a remote attacker to cause a denial-of-service (global buffer over-read), or possibly trigger a buffer overflow or incorrect memory allocation, via a maliciously crafted CAF file.",2018-02-19,2018-03-19,6.8,8.6,6.4,6,1
2576,CVE-2018-7259,"The FSX / P3Dv4 installer 2.0.1.231 for Flight Sim Labs A320-X sends a user's Google account credentials to http://installLog.flightsimlabs.com/LogHandler3.ashx if a pirated serial number has been entered, which allows remote attackers to obtain sensitive information, e.g., by sniffing the network for cleartext HTTP traffic. This behavior was removed in 2.0.1.232.",2018-02-20,2018-03-19,5.0,10.0,2.9,3,0
2577,CVE-2018-7260,Cross-site scripting (XSS) vulnerability in db_central_columns.php in phpMyAdmin before 4.7.8 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL.,2018-02-21,2018-03-06,3.5,6.8,2.9,4,0
2578,CVE-2018-7261,"There are multiple Persistent XSS vulnerabilities in Radiant CMS 1.1.4. They affect Personal Preferences (Name and Username) and Configuration (Site Title, Dev Site Domain, Page Parts, and Page Fields).",2018-02-21,2018-03-06,3.5,6.8,2.9,2,0
2579,CVE-2018-7262,"In Ceph before 12.2.3 and 13.x through 13.0.1, the rgw_civetweb.cc RGWCivetWeb::init_env function in radosgw doesn't handle malformed HTTP headers properly, allowing for denial of service.",2018-03-19,2018-04-18,5.0,10.0,2.9,6,0
2580,CVE-2018-7263,The mad_decoder_run() function in decoder.c in Underbit libmad through 0.15.1b allows remote attackers to cause a denial of service (SIGABRT because of double free or corruption) or possibly have unspecified other impact via a crafted file. NOTE: this may overlap CVE-2017-11552.,2018-02-20,2018-03-19,6.8,8.6,6.4,2,0
2581,CVE-2018-7264,"The Pictview image processing library embedded in the ActivePDF toolkit through 2018.1.0.18321 is prone to multiple out of bounds write and sign errors, allowing a remote attacker to execute arbitrary code on vulnerable applications using the ActivePDF Toolkit to process untrusted images.",2018-02-28,2018-03-23,7.5,10.0,6.4,2,1
2582,CVE-2018-7265,Shimmie 2 2.6.0 allows an attacker to upload a crafted SVG file that enables stored XSS.,2018-02-20,2018-03-19,4.3,8.6,2.9,1,0
2583,CVE-2018-7269,"The findByCondition function in framework/db/ActiveRecord.php in Yii 2.x before 2.0.15 allows remote attackers to conduct SQL injection attacks via a findOne() or findAll() call, unless a developer recognizes an undocumented need to sanitize array input.",2018-03-21,2018-04-20,7.5,10.0,6.4,1,0
2584,CVE-2018-7271,"An issue was discovered in MetInfo 6.0.0. In install/install.php in the installation process, the config/config_db.php configuration file filtering is not rigorous: one can insert malicious code in the installation process to execute arbitrary commands or obtain a web shell.",2018-02-21,2018-03-21,9.3,8.6,10.0,1,0
2585,CVE-2018-7272,"The REST APIs in ForgeRock AM before 5.5.0 include SSOToken IDs as part of the URL, which allows attackers to obtain sensitive information by finding an ID value in a log file.",2018-02-21,2018-03-18,4.0,8.0,2.9,2,0
2586,CVE-2018-7273,"In the Linux kernel through 4.15.4, the floppy driver reveals the addresses of kernel functions and global variables using printk calls within the function show_floppy in drivers/block/floppy.c. An attacker can read this information from dmesg and use the addresses to find the locations of kernel code and data and bypass kernel security protections such as KASLR.",2018-02-21,2018-03-25,4.9,3.9,6.9,3,1
2587,CVE-2018-7274,"Yab Quarx through 2.4.3 is prone to multiple persistent cross-site scripting vulnerabilities: Blog (Title), FAQ (Question), Pages (Title), Widgets (Name), and Menus (Name).",2018-02-21,2018-03-19,4.3,8.6,2.9,2,0
2588,CVE-2018-7276,"An issue was discovered on Lutron Quantum BACnet Integration 2.0 (firmware 3.2.243) devices. Remote attackers can obtain potentially sensitive information via a /DbXmlInfo.xml request, as demonstrated by the Latitude/Longitude of the device.",2018-02-21,2018-03-18,5.0,10.0,2.9,1,0
2589,CVE-2018-7277,An issue was discovered on RLE Wi-MGR/FDS-Wi 6.2 devices. Persistent XSS exists in the web server. Remote attackers can inject malicious JavaScript code using the device's BACnet implementation. This is similar to a Cross Protocol Injection with SNMP.,2018-02-21,2018-03-21,4.3,8.6,2.9,1,0
2590,CVE-2018-7278,An issue was discovered on RLE Protocol Converter FDS-PC / FDS-PC-DP 2.1 devices. Persistent XSS exists in the web server. Remote attackers can inject malicious JavaScript code using the device's BACnet implementation. This is similar to a Cross Protocol Injection with SNMP.,2018-02-21,2018-03-21,4.3,8.6,2.9,1,0
2591,CVE-2018-7279,A remote code execution issue was discovered in AlienVault USM and OSSIM before 5.5.1.,2018-03-14,2018-04-10,7.5,10.0,6.4,2,0
2592,CVE-2018-7280,The Ninja Forms plugin before 3.2.14 for WordPress has XSS.,2018-02-21,2018-03-05,4.3,8.6,2.9,1,0
2593,CVE-2018-7281,"CactusVPN 5.3.6 for macOS contains a root privilege escalation vulnerability through a setuid root binary called runme. The binary takes a single command line argument and passes this argument to a system() call, thus allowing low privileged users to execute commands as root.",2018-02-21,2018-03-18,9.0,8.0,10.0,1,0
2594,CVE-2018-7284,"A Buffer Overflow issue was discovered in Asterisk through 13.19.1, 14.x through 14.7.5, and 15.x through 15.2.1, and Certified Asterisk through 13.18-cert2. When processing a SUBSCRIBE request, the res_pjsip_pubsub module stores the accepted formats present in the Accept headers of the request. This code did not limit the number of headers it processed, despite having a fixed limit of 32. If more than 32 Accept headers were present, the code would write outside of its memory and cause a crash.",2018-02-22,2018-03-19,5.0,10.0,2.9,4,1
2595,CVE-2018-7285,"A NULL pointer access issue was discovered in Asterisk 15.x through 15.2.1. The RTP support in Asterisk maintains its own registry of dynamic codecs and desired payload numbers. While an SDP negotiation may result in a codec using a different payload number, these desired ones are still stored internally. When an RTP packet was received, this registry would be consulted if the payload number was not found in the negotiated SDP. This registry was incorrectly consulted for all packets, even those which are dynamic. If the payload number resulted in a codec of a different type than the RTP stream (for example, the payload number resulted in a video codec but the stream carried audio), a crash could occur if no stream of that type had been negotiated. This was due to the code incorrectly assuming that a stream of that type would always exist.",2018-02-22,2018-03-21,5.0,10.0,2.9,3,0
2596,CVE-2018-7286,"An issue was discovered in Asterisk through 13.19.1, 14.x through 14.7.5, and 15.x through 15.2.1, and Certified Asterisk through 13.18-cert2. res_pjsip allows remote authenticated users to crash Asterisk (segmentation fault) by sending a number of SIP INVITE messages on a TCP or TLS connection and then suddenly closing the connection.",2018-02-22,2018-03-18,4.0,8.0,2.9,5,1
2597,CVE-2018-7287,"An issue was discovered in res_http_websocket.c in Asterisk 15.x through 15.2.1. If the HTTP server is enabled (default is disabled), WebSocket payloads of size 0 are mishandled (with a busy loop).",2018-02-22,2018-03-19,4.3,8.6,2.9,4,0
2598,CVE-2018-7289,An issue was discovered in armadito-windows-driver/src/communication.c in Armadito 0.12.7.2. Malware with filenames containing pure UTF-16 characters can bypass detection. The user-mode service will fail to open the file for scanning after the conversion is done from Unicode to ANSI. This happens because characters that cannot be converted from Unicode are replaced with '?' characters.,2018-02-21,2018-03-17,4.3,8.6,2.9,2,1
2599,CVE-2018-7290,"Cross Site Scripting (XSS) exists in Tiki before 12.13, 15.6, 17.2, and 18.1.",2018-03-09,2018-03-27,3.5,6.8,2.9,2,0
2600,CVE-2018-7296,Directory Traversal / Arbitrary File Read in User.getLanguage method in eQ-3 AG Homematic CCU2 2.29.2 and earlier allows remote attackers to read the first line of an arbitrary file on the CCU2's filesystem. This vulnerability can be exploited by unauthenticated attackers with access to the web interface.,2018-02-22,2018-03-18,5.0,10.0,2.9,1,0
2601,CVE-2018-7297,Remote Code Execution in the TCL script interpreter in eQ-3 AG Homematic CCU2 2.29.2 and earlier allows remote attackers to obtain read/write access and execute system commands on the device. This vulnerability can be exploited by unauthenticated attackers with access to the web interface.,2018-02-22,2018-04-02,10.0,10.0,10.0,2,1
2602,CVE-2018-7298,"In /usr/local/etc/config/addons/mh/loopupd.sh on eQ-3 AG HomeMatic CCU2 2.29.22 devices, software update packages are downloaded via the HTTP protocol, which does not provide any cryptographic protection of the downloaded contents. An attacker with a privileged network position (which could be obtained via DNS spoofing of www.meine-homematic.de or other approaches) can exploit this issue in order to provide arbitrary malicious firmware updates to the CCU2. This can result in a full system compromise.",2018-02-22,2018-03-19,9.3,8.6,10.0,1,0
2603,CVE-2018-7299,Remote Code Execution in the addon installation process in eQ-3 AG Homematic CCU2 2.29.2 and earlier allows authenticated attackers to create or overwrite arbitrary files or install malicious software on the device.,2018-02-22,2018-03-19,5.2,5.1,6.4,1,0
2604,CVE-2018-7300,Directory Traversal / Arbitrary File Write / Remote Code Execution in the User.setLanguage method in eQ-3 AG Homematic CCU2 2.29.2 and earlier allows remote attackers to write arbitrary files to the device's filesystem. This vulnerability can be exploited by unauthenticated attackers with access to the web interface.,2018-02-22,2018-04-02,10.0,10.0,10.0,2,1
2605,CVE-2018-7301,eQ-3 AG HomeMatic CCU2 2.29.22 devices have an open XML-RPC port without authentication. This can be exploited by sending arbitrary XML-RPC requests to control the attached BidCos devices.,2018-02-22,2018-03-18,7.5,10.0,6.4,1,0
2606,CVE-2018-7302,"Tiki 17.1 allows upload of a .PNG file that actually has SVG content, leading to XSS.",2018-02-21,2018-03-12,3.5,6.8,2.9,1,0
2607,CVE-2018-7303,The Calendar component in Tiki 17.1 allows HTML injection.,2018-02-21,2018-03-13,3.5,6.8,2.9,1,0
2608,CVE-2018-7304,"Tiki 17.1 does not validate user input for special characters; consequently, a CSV Injection attack can open a CMD.EXE or Calculator window on the victim machine to perform malicious activity, as demonstrated by an ""=cmd|' /C calc'!A0"" payload during User Creation.",2018-02-21,2018-03-12,6.5,8.0,6.4,1,0
2609,CVE-2018-7305,"MyBB 1.8.14 is not checking for a valid CSRF token, leading to arbitrary deletion of user accounts.",2018-02-21,2018-03-16,4.0,8.0,2.9,1,0
2610,CVE-2018-7307,The Auth0 Auth0.js library before 9.3 has CSRF because it mishandles the case where the authorization response lacks the state parameter.,2018-03-06,2018-03-28,6.8,8.6,6.4,1,0
2611,CVE-2018-7308,A CSRF issue was found in var/www/html/files.php in DanWin hosting through 2018-02-11 that allows arbitrary remote users to add/delete/modify any files in any hosting account.,2018-02-21,2018-03-16,6.8,8.6,6.4,2,0
2612,CVE-2018-7311,"** DISPUTED ** PrivateVPN 2.0.31 for macOS suffers from a root privilege escalation vulnerability. The software installs a privileged helper tool that runs as the root user. This privileged helper tool is installed as a LaunchDaemon and implements an XPC service. The XPC service is responsible for handling new VPN connection operations via the main PrivateVPN application. The privileged helper tool creates new VPN connections by executing the openvpn binary located in the /Applications/PrivateVPN.app/Contents/Resources directory. The openvpn binary can be overwritten by the default user, which allows an attacker that has already installed malicious software as the default user to replace the binary. When a new VPN connection is established, the privileged helper tool will launch this malicious binary, thus allowing an attacker to execute code as the root user. NOTE: the vendor has reportedly indicated that this behavior is ""an acceptable part of their software.""",2018-02-21,2018-03-18,9.0,8.0,10.0,3,0
2613,CVE-2018-7312,SQL Injection exists in the Alexandria Book Library 3.1.2 component for Joomla! via the letter parameter.,2018-02-22,2018-03-02,7.5,10.0,6.4,1,1
2614,CVE-2018-7313,SQL Injection exists in the CW Tags 2.0.6 component for Joomla! via the searchtext array parameter.,2018-02-22,2018-03-05,7.5,10.0,6.4,1,1
2615,CVE-2018-7314,"SQL Injection exists in the PrayerCenter 3.0.2 component for Joomla! via the sessionid parameter, a different vulnerability than CVE-2008-6429.",2018-02-22,2018-03-06,7.5,10.0,6.4,1,1
2616,CVE-2018-7315,"SQL Injection exists in the Ek Rishta 2.9 component for Joomla! via the gender, age1, age2, religion, mothertounge, caste, or country parameter.",2018-02-22,2018-03-02,7.5,10.0,6.4,1,1
2617,CVE-2018-7316,Arbitrary File Upload exists in the Proclaim 9.1.1 component for Joomla! via a mediafileform action.,2018-02-22,2018-03-13,7.5,10.0,6.4,1,1
2618,CVE-2018-7317,Backup Download exists in the Proclaim 9.1.1 component for Joomla! via a direct request for a .sql file under backup/.,2018-02-22,2018-03-13,5.0,10.0,2.9,1,1
2619,CVE-2018-7318,"SQL Injection exists in the CheckList 1.1.1 component for Joomla! via the title_search, tag_search, name_search, description_search, or filter_order parameter.",2018-02-22,2018-03-02,7.5,10.0,6.4,1,1
2620,CVE-2018-7319,"SQL Injection exists in the OS Property Real Estate 3.12.7 component for Joomla! via the cooling_system1, heating_system1, or laundry parameter.",2018-02-22,2018-03-02,7.5,10.0,6.4,1,1
2621,CVE-2018-7320,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, the SIGCOMP protocol dissector could crash. This was addressed in epan/dissectors/packet-sigcomp.c by validating operand offsets.",2018-02-23,2018-03-09,5.0,10.0,2.9,4,0
2622,CVE-2018-7321,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-thrift.c had a large loop that was addressed by not proceeding with dissection after encountering an unexpected type.",2018-02-23,2018-03-07,5.0,10.0,2.9,4,0
2623,CVE-2018-7322,"In Wireshark 2.4.0 to 2.4.4 and 2.2.0 to 2.2.12, epan/dissectors/packet-dcm.c had an infinite loop that was addressed by checking for integer wraparound.",2018-02-23,2018-04-20,5.0,10.0,2.9,5,0
